booking_id,user_id,session_id,variant,hotel_id,booking_completed,booking_value,nights,guests,room_type,payment_success,cancellation_flag,booking_date
2792,8109,53496,B,29,yes,211.72,6,2,deluxe,yes,no,2026-05-02
2793,15953,53538,B,393,yes,120.99,2,4,standard,yes,no,2026-05-14
2794,15051,53551,A,486,yes,279.62,3,2,standard,yes,no,2026-05-05
2795,4510,53557,A,336,yes,106.18,1,3,deluxe,yes,no,2026-05-02
2796,16784,53568,B,57,yes,661.72,6,3,suite,yes,no,2026-04-28
2797,20257,53569,B,35,yes,545.63,2,4,standard,yes,no,2026-05-14
2798,17256,53580,B,127,yes,675.2,6,3,deluxe,yes,no,2026-05-14
2799,4276,53597,B,473,yes,364.86,1,4,standard,yes,no,2026-05-15
2800,9834,53632,B,486,yes,376.12,3,2,suite,yes,no,2026-05-09
2801,12904,53645,A,356,yes,179.87,4,2,deluxe,yes,no,2026-05-11
2802,14096,53658,A,31,yes,285.19,2,4,suite,yes,no,2026-04-26
2803,11150,53780,A,65,yes,109.85,1,4,standard,yes,no,2026-05-01
2804,5499,53789,A,158,yes,691.2,6,1,suite,yes,no,2026-05-05
2805,24001,53791,B,95,yes,304.86,6,3,standard,yes,no,2026-04-27
2806,18430,53821,A,171,yes,204.49,2,4,standard,yes,yes,2026-05-15
2807,5997,53826,A,270,yes,241.03,5,4,deluxe,yes,no,2026-04-26
2808,19736,53854,B,331,yes,316.35,2,4,standard,yes,no,2026-05-02
2809,10767,53861,A,257,yes,649.95,2,3,standard,yes,no,2026-04-29
2810,14894,53896,B,318,yes,136.86,2,3,suite,yes,no,2026-05-01
2811,6342,53903,A,227,yes,341.6,3,3,standard,yes,no,2026-04-25
2812,6835,53930,B,56,yes,240.22,3,1,suite,yes,no,2026-04-25
2813,17489,53982,A,367,yes,539.43,6,3,suite,yes,no,2026-04-26
2814,14770,54030,A,47,yes,266.53,3,1,standard,yes,no,2026-05-12
2815,10205,54031,B,135,yes,376.18,2,2,standard,yes,no,2026-05-13
2816,14258,54034,A,74,yes,557.76,6,2,deluxe,yes,no,2026-05-12
2817,3168,54052,A,373,yes,678.83,4,1,suite,yes,no,2026-05-07
2818,23343,54053,A,393,yes,727.51,4,2,deluxe,yes,no,2026-05-14
2819,22072,54078,B,460,yes,559.49,3,2,deluxe,yes,no,2026-04-27
2820,6118,54116,B,36,yes,165.84,1,3,standard,yes,no,2026-05-08
2821,21577,54144,A,479,yes,131.63,6,4,deluxe,yes,no,2026-05-07
2822,6403,54150,A,220,yes,365.63,5,3,deluxe,yes,no,2026-05-10
2823,24285,54154,B,472,yes,770.72,6,2,suite,yes,no,2026-05-09
2824,7864,54166,A,496,yes,416.09,6,2,standard,yes,yes,2026-05-08
2825,11962,54209,A,175,yes,683.46,4,4,standard,yes,no,2026-05-10
2826,5466,54245,A,485,yes,570.2,1,4,suite,yes,no,2026-05-13
2827,18272,54291,B,170,yes,390.0,6,4,standard,yes,no,2026-05-02
2828,4889,54320,B,401,yes,510.29,6,1,deluxe,yes,no,2026-05-08
2829,3136,54345,B,437,yes,103.38,3,4,suite,yes,no,2026-04-25
2830,10663,54353,A,347,yes,194.67,3,2,standard,yes,no,2026-05-10
2831,12089,54355,A,142,yes,270.81,5,4,standard,yes,no,2026-05-05
2832,2688,54366,A,360,yes,401.56,5,3,deluxe,yes,no,2026-04-25
2833,10370,54396,A,347,yes,333.66,6,2,deluxe,yes,no,2026-04-28
2834,6829,54417,B,153,yes,680.2,3,2,deluxe,yes,no,2026-04-26
2835,17903,54428,B,341,yes,362.29,1,3,standard,yes,no,2026-05-05
2836,5595,54495,A,111,yes,399.87,5,4,deluxe,yes,no,2026-05-07
2837,6163,54502,A,95,yes,313.91,2,3,suite,yes,no,2026-05-10
2838,3428,54506,B,256,yes,92.57,4,1,deluxe,yes,no,2026-05-15
2839,11797,54511,A,326,yes,96.9,4,1,deluxe,yes,no,2026-05-02
2840,19253,54516,A,499,yes,684.8,1,2,deluxe,yes,no,2026-05-12
2841,5816,54564,B,475,yes,267.63,4,1,standard,yes,no,2026-05-09
2842,7949,54578,B,224,yes,406.73,6,2,suite,yes,no,2026-05-10
2843,13129,54594,B,420,yes,458.14,3,1,deluxe,yes,no,2026-05-14
2844,11742,54608,B,192,yes,333.07,2,2,standard,yes,no,2026-05-10
2845,24825,54614,B,481,yes,356.22,1,4,deluxe,yes,no,2026-05-14
2846,9920,54621,B,199,yes,701.58,6,3,deluxe,yes,yes,2026-05-15
2847,2022,54624,A,183,yes,278.0,5,3,standard,yes,no,2026-05-10
2848,1483,54630,B,178,yes,498.39,6,4,suite,yes,no,2026-04-26
2849,10031,54633,B,6,yes,193.43,3,3,deluxe,yes,no,2026-04-27
2850,6256,54655,A,248,yes,517.89,5,2,deluxe,yes,no,2026-04-26
2851,2925,54664,B,93,yes,738.79,4,4,deluxe,yes,no,2026-05-15
2852,23666,54668,B,134,yes,720.36,1,4,deluxe,yes,yes,2026-05-06
2853,8361,54695,B,19,yes,439.95,4,1,standard,yes,no,2026-04-26
2854,21434,54698,A,91,yes,462.09,1,2,deluxe,yes,no,2026-04-25
2855,18207,54707,B,208,yes,289.74,5,3,deluxe,yes,no,2026-05-03
2856,2051,54723,A,291,yes,153.41,6,1,standard,yes,no,2026-04-30
2857,142,54733,B,434,yes,292.48,4,4,deluxe,yes,no,2026-05-12
2858,11061,54741,B,497,yes,682.76,3,4,deluxe,yes,no,2026-05-14
2859,4045,54748,B,358,yes,411.28,6,2,deluxe,yes,no,2026-05-12
2860,20019,54757,A,197,yes,264.4,6,4,suite,yes,no,2026-05-12
2861,17171,54768,B,16,yes,728.72,1,3,deluxe,yes,no,2026-05-04
2862,11273,54781,A,181,yes,434.28,4,3,suite,yes,no,2026-04-25
2863,8841,54810,A,148,yes,679.83,1,2,suite,yes,no,2026-04-29
2864,6568,54815,A,495,yes,331.21,2,3,standard,yes,no,2026-05-07
2865,9887,54835,A,250,yes,134.21,6,1,standard,yes,no,2026-05-11
2866,11586,54851,B,389,yes,776.45,5,4,standard,yes,no,2026-05-12
2867,10718,54881,B,439,yes,709.09,2,2,deluxe,yes,no,2026-05-10
2868,19423,54904,A,249,yes,94.58,1,3,deluxe,yes,no,2026-05-04
2869,1601,54949,B,60,yes,230.76,1,3,standard,yes,no,2026-05-12
2870,4220,54968,A,188,yes,744.58,6,3,deluxe,yes,no,2026-05-10
2871,9547,54971,A,187,yes,157.38,6,1,deluxe,yes,no,2026-05-01
2872,7380,54974,B,436,yes,449.06,5,2,standard,yes,no,2026-05-09
2873,11103,54994,B,277,yes,780.18,6,2,standard,yes,no,2026-05-05
2874,5241,55018,A,120,yes,349.43,1,4,suite,yes,no,2026-04-27
2875,5164,55019,B,385,yes,255.81,2,3,deluxe,yes,no,2026-05-09
2876,524,55022,B,361,yes,217.46,6,2,suite,yes,no,2026-05-04
2877,15150,55029,A,368,yes,125.58,1,3,standard,yes,no,2026-05-15
2878,1666,55055,A,297,yes,664.25,1,4,deluxe,yes,no,2026-05-04
2879,14965,55095,B,379,yes,423.3,6,2,suite,yes,no,2026-05-05
2880,23825,55103,B,199,yes,550.92,4,3,suite,yes,no,2026-05-11
2881,8209,55113,B,119,yes,287.26,3,2,deluxe,yes,no,2026-05-07
2882,19556,55187,A,4,yes,368.96,3,1,suite,yes,no,2026-04-28
2883,9318,55189,B,66,yes,316.25,3,2,deluxe,yes,no,2026-05-04
2884,8841,55230,B,427,yes,146.8,1,4,suite,yes,no,2026-05-07
2885,13783,55243,B,374,yes,279.53,4,4,suite,yes,no,2026-05-13
2886,13638,55262,B,498,yes,368.35,3,2,deluxe,yes,no,2026-05-02
2887,1830,55313,B,128,yes,290.89,3,4,standard,yes,no,2026-05-12
2888,3190,55362,B,486,yes,789.73,3,4,deluxe,yes,no,2026-04-29
2889,2580,55381,B,415,yes,219.38,5,4,standard,yes,no,2026-05-11
2890,16820,55407,B,306,yes,697.87,3,2,deluxe,yes,no,2026-04-26
2891,22394,55409,B,280,yes,560.45,4,2,suite,yes,no,2026-04-29
2892,12400,55431,B,358,yes,614.39,5,3,standard,yes,no,2026-04-29
2893,4991,55439,A,241,yes,665.07,4,2,suite,yes,no,2026-05-05
2894,16585,55441,B,246,yes,778.74,5,3,deluxe,yes,no,2026-05-05
2895,12373,55454,B,375,yes,497.18,6,4,standard,yes,no,2026-04-27
2896,869,55469,B,489,yes,431.16,4,3,deluxe,yes,no,2026-05-07
2897,2742,55477,B,458,yes,111.9,4,4,standard,yes,no,2026-04-30
2898,11471,55492,A,256,yes,303.36,2,2,standard,yes,no,2026-05-12
2899,2564,55553,B,323,yes,583.76,4,2,deluxe,yes,yes,2026-05-08
2900,9382,55557,B,21,yes,767.8,2,2,suite,yes,no,2026-05-11
2901,10963,55590,A,111,yes,421.19,4,1,suite,yes,no,2026-04-27
2902,18947,55605,A,350,yes,161.82,5,3,suite,yes,no,2026-05-03
2903,3848,55612,B,17,yes,582.7,4,1,deluxe,yes,no,2026-05-14
2904,14514,55626,A,131,yes,98.22,3,2,deluxe,yes,no,2026-05-02
2905,458,55629,B,28,yes,251.04,1,2,standard,yes,no,2026-04-30
2906,8025,55658,A,183,yes,153.76,1,3,suite,yes,no,2026-04-27
2907,9285,55671,A,412,yes,472.52,1,3,standard,yes,no,2026-05-10
2908,14624,55731,A,66,yes,643.55,6,1,deluxe,yes,no,2026-04-30
2909,11036,55751,A,478,yes,374.18,4,1,suite,yes,no,2026-05-10
2910,15409,55784,A,221,yes,600.38,1,2,standard,yes,no,2026-05-09
2911,7043,55785,A,338,yes,255.81,1,4,deluxe,yes,no,2026-05-10
2912,21440,55788,B,193,yes,320.07,5,1,standard,yes,no,2026-05-07
2913,912,55799,B,170,yes,785.83,1,3,deluxe,yes,no,2026-05-03
2914,13927,55809,A,100,yes,175.72,5,3,suite,yes,no,2026-05-07
2915,6286,55811,B,183,yes,105.92,6,2,standard,yes,no,2026-05-07
2916,22630,55881,B,434,yes,108.06,5,2,standard,yes,no,2026-05-03
2917,7438,55882,A,356,yes,350.24,1,4,deluxe,yes,no,2026-05-02
2918,19898,55885,B,470,yes,296.66,3,3,suite,yes,no,2026-05-01
2919,23092,55901,A,326,yes,527.28,1,4,suite,yes,no,2026-05-01
2920,16306,55949,A,245,yes,234.02,1,1,standard,yes,no,2026-05-10
2921,15952,55983,A,269,yes,448.67,3,3,suite,yes,no,2026-05-12
2922,10697,55991,B,32,yes,360.77,5,4,deluxe,yes,no,2026-04-26
2923,11432,56004,A,300,yes,338.84,4,1,suite,yes,no,2026-05-11
2924,3897,56013,B,233,yes,508.06,1,3,deluxe,yes,no,2026-04-26
2925,9413,56029,B,25,yes,660.72,5,1,standard,yes,no,2026-05-12
2926,2531,56043,A,6,yes,740.72,4,3,suite,yes,no,2026-05-07
2927,15553,56096,B,185,yes,525.88,3,2,standard,yes,no,2026-05-11
2928,11086,56152,A,462,yes,549.78,4,1,suite,yes,no,2026-04-30
2929,23445,56158,A,288,yes,349.53,5,2,suite,yes,no,2026-05-11
2930,12548,56174,B,31,yes,220.26,3,1,standard,yes,no,2026-04-30
2931,13768,56232,B,453,yes,115.07,4,2,standard,yes,yes,2026-05-06
2932,18974,56251,B,319,yes,758.27,4,1,suite,yes,no,2026-05-06
2933,2621,56270,A,122,yes,523.96,3,3,suite,yes,no,2026-04-30
2934,10856,56271,A,43,yes,389.82,4,3,suite,yes,no,2026-04-30
2935,8012,56286,A,187,yes,620.05,4,2,deluxe,yes,no,2026-04-29
2936,12138,56322,B,332,yes,754.01,1,2,deluxe,yes,no,2026-05-08
2937,9105,56355,B,123,yes,233.34,4,2,deluxe,yes,no,2026-04-28
2938,19599,56358,B,21,yes,350.91,2,3,standard,yes,no,2026-05-01
2939,5909,56368,B,141,yes,416.4,3,4,deluxe,yes,no,2026-04-29
2940,6636,56371,B,384,yes,563.93,2,3,standard,yes,no,2026-05-01
2941,19688,56374,A,63,yes,710.07,2,3,standard,yes,no,2026-04-26
2942,161,56376,B,423,yes,779.72,1,2,standard,yes,no,2026-05-10
2943,3096,56385,B,171,yes,200.82,3,3,deluxe,yes,no,2026-05-09
2944,13838,56387,B,6,yes,110.47,3,4,standard,yes,no,2026-04-29
2945,22643,56420,A,393,yes,684.94,4,3,suite,yes,no,2026-05-04
2946,5884,56421,B,340,yes,234.84,4,4,suite,yes,no,2026-05-05
2947,21250,56475,B,126,yes,223.08,2,4,suite,yes,no,2026-05-15
2948,4787,56478,A,152,yes,348.79,3,3,suite,yes,no,2026-05-05
2949,17065,56531,B,151,yes,180.88,6,3,deluxe,yes,no,2026-04-28
2950,22753,56532,A,282,yes,415.57,6,3,standard,yes,no,2026-05-15
2951,12748,56536,A,134,yes,439.8,6,2,standard,yes,no,2026-05-06
2952,17254,56550,B,423,yes,437.64,4,4,suite,yes,no,2026-05-08
2953,104,56563,A,264,yes,379.74,5,3,suite,yes,no,2026-04-30
2954,3810,56565,B,115,yes,471.77,4,4,suite,yes,no,2026-05-12
2955,17484,56602,A,47,yes,448.73,4,2,suite,yes,no,2026-04-29
2956,6673,56622,B,60,yes,357.34,1,1,deluxe,yes,no,2026-05-06
2957,6319,56655,A,180,yes,438.36,5,2,deluxe,yes,no,2026-05-09
2958,10327,56669,B,126,yes,449.49,5,2,suite,yes,no,2026-05-13
2959,19234,56671,A,55,yes,479.84,5,1,deluxe,yes,no,2026-05-10
2960,3036,56675,A,91,yes,711.15,6,3,deluxe,yes,no,2026-04-28
2961,833,56686,A,325,yes,644.59,3,4,deluxe,yes,no,2026-05-08
2962,10746,56699,B,284,yes,460.03,1,2,standard,yes,no,2026-05-13
2963,14592,56716,A,182,yes,721.37,3,3,standard,yes,no,2026-04-26
2964,9932,56721,A,32,yes,377.05,5,3,standard,yes,no,2026-05-11
2965,2835,56743,B,333,yes,433.42,4,2,standard,yes,yes,2026-05-13
2966,4842,56753,A,22,yes,723.11,4,3,standard,yes,no,2026-04-29
2967,6680,56782,A,423,yes,144.87,6,4,standard,yes,no,2026-05-12
2968,3244,56790,A,443,yes,224.41,2,4,deluxe,yes,no,2026-05-08
2969,13772,56813,B,180,yes,624.59,3,1,suite,yes,no,2026-05-05
2970,6278,56822,B,19,yes,106.85,6,3,standard,yes,no,2026-04-29
2971,13635,56830,A,250,yes,539.24,3,3,deluxe,yes,no,2026-05-04
2972,24779,56840,B,275,yes,447.8,4,4,standard,yes,no,2026-05-08
2973,4317,56938,B,425,yes,95.58,1,4,standard,yes,no,2026-05-11
2974,5773,56988,A,88,yes,272.72,3,4,suite,yes,no,2026-05-07
2975,8413,57024,B,43,yes,180.36,1,4,suite,yes,no,2026-05-06
2976,9719,57048,B,204,yes,82.89,5,4,standard,yes,no,2026-04-27
2977,14737,57065,A,99,yes,229.7,2,4,deluxe,yes,no,2026-05-06
2978,6238,57091,B,31,yes,492.43,5,2,deluxe,yes,no,2026-04-27
2979,22469,57106,B,155,yes,488.52,5,4,standard,yes,no,2026-05-06
2980,14002,57140,A,471,yes,625.94,2,3,suite,yes,no,2026-05-10
2981,5673,57141,B,344,yes,559.0,1,2,standard,yes,no,2026-05-03
2982,11504,57159,A,358,yes,411.59,2,2,deluxe,yes,no,2026-04-27
2983,8218,57175,A,479,yes,223.43,5,3,deluxe,yes,no,2026-05-08
2984,1089,57182,B,149,yes,380.92,3,3,deluxe,yes,no,2026-05-09
2985,15672,57185,B,300,yes,340.65,2,2,suite,yes,no,2026-05-03
2986,7498,57222,A,464,yes,700.28,2,1,suite,yes,no,2026-05-14
2987,3793,57225,B,175,yes,206.82,6,1,deluxe,yes,no,2026-04-27
2988,1865,57226,B,71,yes,183.78,1,4,suite,yes,no,2026-05-01
2989,4199,57271,B,47,yes,453.39,4,1,standard,yes,no,2026-05-09
2990,17791,57314,B,444,yes,213.36,1,3,suite,yes,no,2026-05-13
2991,18864,57366,B,96,yes,153.6,3,3,deluxe,yes,no,2026-05-11
2992,10886,57372,B,468,yes,632.31,4,4,standard,yes,no,2026-04-30
2993,8628,57379,A,353,yes,284.43,6,3,deluxe,yes,no,2026-05-13
2994,12473,57386,B,38,yes,470.92,1,4,standard,yes,no,2026-05-07
2995,18299,57421,A,460,yes,677.39,1,1,deluxe,yes,yes,2026-04-29
2996,18818,57423,A,463,yes,588.29,1,3,deluxe,yes,no,2026-05-09
2997,11102,57429,A,6,yes,740.57,2,4,standard,yes,no,2026-05-14
2998,7414,57433,B,293,yes,262.68,2,1,suite,yes,no,2026-05-01
2999,19599,57449,B,267,yes,761.3,5,3,deluxe,yes,no,2026-05-11
3000,5745,57467,A,156,yes,252.11,3,2,standard,yes,no,2026-05-11
3001,18465,57475,A,463,yes,688.82,5,2,deluxe,yes,no,2026-04-30
3002,1815,57509,A,440,yes,381.59,5,1,suite,yes,no,2026-05-05
3003,17146,57511,B,353,yes,363.53,2,1,suite,yes,no,2026-04-26
3004,3929,57521,A,40,yes,100.26,3,2,standard,yes,no,2026-05-10
3005,3054,57563,B,252,yes,732.16,5,2,deluxe,yes,no,2026-04-26
3006,2494,57564,A,335,yes,538.62,3,2,standard,yes,no,2026-05-04
3007,939,57615,A,388,yes,493.82,6,1,deluxe,yes,no,2026-05-11
3008,22881,57620,A,146,yes,395.0,6,3,deluxe,yes,no,2026-05-07
3009,19354,57629,B,391,yes,239.92,3,4,deluxe,yes,no,2026-05-09
3010,838,57653,B,3,yes,685.41,6,2,deluxe,yes,no,2026-04-27
3011,13302,57697,B,235,yes,123.26,3,3,deluxe,yes,no,2026-05-02
3012,23642,57700,B,367,yes,367.22,1,4,standard,yes,no,2026-05-09
3013,5894,57723,B,378,yes,272.54,5,2,deluxe,yes,no,2026-04-28
3014,10763,57756,A,4,yes,483.25,5,1,standard,yes,no,2026-05-03
3015,9271,57759,B,473,yes,413.01,6,1,deluxe,yes,no,2026-05-05
3016,16551,57773,B,153,yes,415.9,4,3,standard,yes,no,2026-05-10
3017,24990,57806,B,292,yes,551.22,2,3,deluxe,yes,no,2026-05-14
3018,17147,57837,A,451,yes,690.97,2,4,suite,yes,no,2026-05-03
3019,6726,57839,B,364,yes,397.8,2,2,standard,yes,no,2026-05-07
3020,7477,57844,B,324,yes,512.57,5,2,deluxe,yes,no,2026-05-02
3021,15906,57859,A,496,yes,277.03,5,1,standard,yes,no,2026-05-01
3022,22324,57877,B,401,yes,138.62,1,2,standard,yes,no,2026-05-14
3023,3509,57898,B,466,yes,640.77,3,3,suite,yes,no,2026-04-29
3024,1598,57914,A,94,yes,80.15,2,2,deluxe,yes,yes,2026-05-11
3025,16784,57926,A,335,yes,646.1,3,2,deluxe,yes,no,2026-04-28
3026,18726,57952,A,233,yes,790.95,6,2,standard,yes,no,2026-05-14
3027,15208,57962,B,248,yes,232.47,6,4,standard,yes,no,2026-05-08
3028,3895,57963,B,497,yes,141.85,6,2,deluxe,yes,no,2026-05-15
3029,8448,57977,B,215,yes,354.53,1,3,suite,yes,no,2026-04-26
3030,18215,58017,A,231,yes,324.8,4,3,suite,yes,no,2026-05-12
3031,3519,58031,A,231,yes,146.07,1,4,standard,yes,no,2026-05-12
3032,5052,58033,B,404,yes,777.03,4,4,deluxe,yes,no,2026-04-25
3033,20650,58040,B,109,yes,121.3,2,3,deluxe,yes,no,2026-05-15
3034,8397,58044,B,38,yes,731.83,3,4,standard,yes,no,2026-05-08
3035,5316,58115,A,215,yes,521.59,1,4,deluxe,yes,no,2026-04-25
3036,241,58121,B,225,yes,742.58,6,3,standard,yes,no,2026-04-27
3037,21148,58128,A,314,yes,306.32,6,2,deluxe,yes,no,2026-05-09
3038,11476,58175,A,172,yes,276.71,3,4,suite,yes,no,2026-05-08
3039,9383,58204,B,68,yes,583.84,6,3,suite,yes,no,2026-05-15
3040,23671,58230,A,163,yes,362.34,3,3,deluxe,yes,no,2026-05-07
3041,8335,58243,A,424,yes,189.74,4,4,standard,yes,no,2026-05-01
3042,18802,58289,A,111,yes,361.98,4,3,deluxe,yes,no,2026-05-14
3043,15268,58292,A,395,yes,310.35,5,1,standard,yes,no,2026-05-02
3044,24382,58307,B,372,yes,641.96,5,2,standard,yes,no,2026-05-02
3045,18980,58310,A,272,yes,474.88,5,1,standard,yes,no,2026-04-30
3046,7078,58314,B,178,yes,247.47,5,3,suite,yes,no,2026-05-04
3047,24073,58318,B,23,yes,459.7,5,2,standard,yes,no,2026-05-13
3048,6644,58327,A,97,yes,607.09,2,1,standard,yes,no,2026-05-14
3049,6905,58331,B,470,yes,559.58,6,1,standard,yes,no,2026-05-05
3050,14729,58332,B,335,yes,530.04,4,4,standard,yes,no,2026-05-10
3051,11152,58353,B,418,yes,221.41,6,1,suite,yes,no,2026-05-02
3052,13890,58366,B,368,yes,671.58,5,3,deluxe,yes,no,2026-04-30
3053,10568,58371,B,385,yes,106.86,4,4,deluxe,yes,no,2026-04-27
3054,12041,58413,B,186,yes,415.66,5,3,standard,yes,no,2026-05-02
3055,22440,58435,A,373,yes,291.88,2,4,standard,yes,no,2026-05-02
3056,5091,58442,B,19,yes,213.96,4,1,standard,yes,no,2026-05-08
3057,9552,58458,B,371,yes,798.91,1,2,deluxe,yes,no,2026-05-14
3058,7167,58494,B,130,yes,252.2,4,1,standard,yes,no,2026-05-04
3059,19497,58509,A,135,yes,560.26,3,3,deluxe,yes,no,2026-05-03
3060,14452,58545,B,220,yes,525.11,6,2,standard,yes,no,2026-05-03
3061,8413,58550,A,416,yes,193.42,5,4,deluxe,yes,no,2026-05-13
3062,15348,58569,B,445,yes,751.12,4,3,suite,yes,no,2026-05-01
3063,24614,58574,B,381,yes,110.83,2,2,deluxe,yes,no,2026-04-28
3064,602,58603,B,387,yes,336.24,1,3,standard,yes,no,2026-05-04
3065,16414,58611,B,201,yes,651.39,4,3,suite,yes,no,2026-04-27
3066,3806,58630,B,365,yes,760.82,1,1,standard,yes,no,2026-04-27
3067,6311,58642,B,431,yes,106.72,5,1,standard,yes,no,2026-05-04
3068,21714,58645,B,201,yes,718.35,2,3,deluxe,yes,no,2026-05-01
3069,18451,58663,B,184,yes,219.03,4,2,standard,yes,no,2026-05-12
3070,9350,58706,B,332,yes,617.5,1,2,standard,yes,no,2026-05-14
3071,12396,58708,A,298,yes,565.47,5,3,deluxe,yes,yes,2026-05-03
3072,15215,58717,B,355,yes,754.46,5,1,deluxe,yes,no,2026-04-27
3073,7582,58743,A,339,yes,471.74,2,4,standard,yes,yes,2026-04-25
3074,19098,58801,B,269,yes,755.43,1,4,suite,yes,no,2026-05-03
3075,23486,58805,B,171,yes,221.91,6,3,standard,yes,no,2026-05-06
3076,5647,58839,B,339,yes,99.29,5,1,standard,yes,no,2026-05-02
3077,14074,58843,A,342,yes,759.93,1,1,deluxe,yes,no,2026-05-08
3078,1109,58863,B,83,yes,346.27,5,4,suite,yes,no,2026-05-14
3079,560,58864,B,105,yes,394.36,3,4,suite,yes,no,2026-05-01
3080,12142,58865,B,21,yes,187.71,1,1,standard,yes,no,2026-05-08
3081,24026,58876,B,61,yes,680.16,5,2,suite,yes,no,2026-05-05
3082,2996,58877,B,484,yes,698.97,2,3,suite,yes,no,2026-05-14
3083,879,58881,B,7,yes,796.56,2,4,suite,yes,no,2026-05-13
3084,6950,58899,B,151,yes,405.6,2,3,deluxe,yes,no,2026-05-12
3085,2239,58910,B,455,yes,518.66,5,3,standard,yes,no,2026-04-27
3086,13076,58931,B,233,yes,152.66,4,2,standard,yes,no,2026-04-27
3087,22161,58935,A,311,yes,197.88,6,1,deluxe,yes,no,2026-05-12
3088,12951,58938,A,37,yes,413.06,2,3,standard,yes,no,2026-05-15
3089,18844,58961,A,396,yes,363.13,6,2,deluxe,yes,no,2026-05-10
3090,22974,58967,B,181,yes,739.17,6,2,suite,yes,no,2026-04-29
3091,6503,58974,B,403,yes,776.7,6,3,standard,yes,no,2026-04-26
3092,1595,58977,A,316,yes,704.06,2,3,suite,yes,no,2026-05-11
3093,20582,58986,A,60,yes,251.06,1,2,standard,yes,no,2026-04-29
3094,24005,58993,B,234,yes,524.71,5,3,deluxe,yes,no,2026-05-02
3095,18614,59004,B,95,yes,337.01,3,1,suite,yes,no,2026-04-29
3096,8594,59022,B,36,yes,522.36,4,2,suite,yes,no,2026-05-11
3097,5612,59038,B,197,yes,165.56,2,4,standard,yes,no,2026-05-12
3098,18989,59055,A,134,yes,570.88,1,2,deluxe,yes,no,2026-04-27
3099,19738,59056,A,212,yes,665.95,6,2,standard,yes,no,2026-05-04
3100,23746,59067,B,223,yes,489.12,3,3,suite,yes,no,2026-05-05
3101,20630,59081,B,366,yes,758.02,3,3,deluxe,yes,no,2026-05-06
3102,23650,59098,A,334,yes,556.45,1,4,suite,yes,no,2026-04-25
3103,19574,59101,B,71,yes,478.74,5,1,suite,yes,yes,2026-05-12
3104,10870,59107,B,210,yes,203.05,4,2,standard,yes,no,2026-05-07
3105,20466,59124,B,395,yes,781.73,4,3,standard,yes,no,2026-05-12
3106,1287,59129,B,401,yes,651.92,4,2,standard,yes,no,2026-05-01
3107,15814,59144,A,40,yes,307.1,3,2,deluxe,yes,no,2026-05-09
3108,13295,59146,A,46,yes,128.74,1,1,standard,yes,no,2026-05-13
3109,1320,59156,A,211,yes,230.41,1,4,standard,yes,no,2026-04-25
3110,4249,59240,A,437,yes,402.82,6,4,suite,yes,no,2026-05-14
3111,2815,59242,B,395,yes,358.31,1,3,standard,yes,no,2026-04-26
3112,17803,59249,A,435,yes,245.54,6,1,standard,yes,no,2026-05-15
3113,830,59286,B,389,yes,705.08,3,2,standard,yes,no,2026-05-13
3114,23435,59315,B,141,yes,419.03,6,4,deluxe,yes,no,2026-05-14
3115,15512,59321,A,384,yes,310.77,1,1,standard,yes,no,2026-05-04
3116,3068,59327,B,301,yes,464.06,6,1,suite,yes,no,2026-05-05
3117,14711,59336,A,138,yes,614.67,1,3,standard,yes,no,2026-05-13
3118,10103,59350,B,208,yes,488.85,5,2,deluxe,yes,no,2026-05-06
3119,11964,59381,B,431,yes,333.12,1,4,deluxe,yes,no,2026-05-04
3120,680,59387,A,88,yes,147.14,4,3,deluxe,yes,no,2026-05-02
3121,10334,59410,B,472,yes,498.99,5,4,suite,yes,no,2026-04-30
3122,3941,59481,A,76,yes,755.03,4,1,suite,yes,no,2026-04-26
3123,2747,59485,B,452,yes,165.53,4,1,standard,yes,no,2026-05-01
3124,14487,59494,A,445,yes,358.79,6,2,suite,yes,no,2026-04-29
3125,23238,59499,A,79,yes,545.21,3,3,deluxe,yes,no,2026-05-06
3126,7314,59504,B,464,yes,209.82,3,4,suite,yes,no,2026-05-14
3127,23500,59509,B,93,yes,149.68,6,4,deluxe,yes,no,2026-04-25
3128,9378,59518,B,470,yes,795.97,1,1,standard,yes,no,2026-05-15
3129,15900,59530,A,483,yes,256.44,4,3,standard,yes,no,2026-05-07
3130,22903,59537,B,280,yes,659.69,6,1,standard,yes,no,2026-05-10
3131,3074,59545,B,399,yes,226.24,1,2,suite,yes,no,2026-05-12
3132,2211,59546,B,372,yes,631.02,4,2,deluxe,yes,no,2026-05-09
3133,23387,59548,B,82,yes,297.99,2,2,suite,yes,no,2026-04-27
3134,9396,59557,A,370,yes,342.05,1,1,suite,yes,no,2026-05-05
3135,9171,59563,B,140,yes,307.54,4,4,suite,yes,no,2026-05-09
3136,1300,59576,A,25,yes,109.01,5,1,deluxe,yes,no,2026-05-15
3137,1553,59588,B,182,yes,556.5,6,2,standard,yes,no,2026-05-04
3138,11167,59623,B,492,yes,472.8,6,1,suite,yes,no,2026-05-04
3139,11925,59629,B,264,yes,301.03,3,1,standard,yes,no,2026-05-03
3140,17527,59651,B,221,yes,709.4,2,3,deluxe,yes,no,2026-05-14
3141,3801,59654,A,20,yes,753.13,5,1,deluxe,yes,no,2026-05-08
3142,20087,59703,B,87,yes,115.12,1,1,standard,yes,no,2026-05-11
