user_id,age_group,gender,country,device,customer_type,acquisition_channel,loyalty_member,signup_date
22211,55-64,non-binary,UK,desktop,returning,organic search,yes,2026-03-01
22212,55-64,male,France,desktop,returning,referral,yes,2025-09-21
22213,55-64,female,France,mobile,new,email,no,2025-12-26
22214,25-34,non-binary,Spain,tablet,returning,email,yes,2025-05-13
22215,25-34,female,UK,mobile,returning,referral,no,2026-02-27
22216,35-44,male,UK,tablet,returning,direct,yes,2025-07-10
22217,45-54,male,UK,desktop,new,referral,yes,2025-07-04
22218,25-34,non-binary,Spain,desktop,new,referral,no,2025-04-30
22219,18-24,female,Germany,desktop,returning,direct,no,2025-06-19
22220,65+,non-binary,France,mobile,new,organic search,no,2025-12-27
22221,35-44,male,France,desktop,new,direct,yes,2025-05-08
22222,45-54,non-binary,UK,mobile,returning,email,no,2026-03-15
22223,18-24,non-binary,Spain,mobile,new,paid search,yes,2026-02-27
22224,55-64,female,UK,tablet,returning,organic search,no,2025-07-26
22225,25-34,male,France,tablet,returning,referral,no,2025-06-26
22226,18-24,non-binary,Italy,tablet,new,referral,yes,2025-09-26
22227,45-54,non-binary,Spain,tablet,returning,email,no,2025-08-28
22228,35-44,non-binary,US,mobile,new,email,yes,2025-04-29
22229,18-24,female,France,mobile,new,organic search,yes,2025-12-03
22230,35-44,male,US,tablet,returning,organic search,no,2025-10-28
22231,55-64,non-binary,Germany,tablet,new,organic search,no,2025-10-29
22232,45-54,non-binary,US,tablet,returning,email,yes,2026-03-24
22233,45-54,non-binary,Spain,tablet,returning,paid search,yes,2025-09-05
22234,25-34,male,US,tablet,returning,direct,no,2025-07-06
22235,65+,female,Germany,tablet,new,email,yes,2025-12-25
22236,45-54,female,France,tablet,returning,paid search,no,2026-03-28
22237,18-24,non-binary,Germany,desktop,returning,email,no,2026-03-08
22238,18-24,non-binary,Spain,tablet,new,direct,yes,2025-12-05
22239,18-24,female,Italy,tablet,returning,organic search,no,2025-09-29
22240,55-64,female,Italy,mobile,returning,paid search,no,2025-10-17
22241,45-54,female,US,tablet,returning,organic search,no,2025-07-17
22242,45-54,non-binary,US,tablet,new,direct,no,2025-10-18
22243,18-24,non-binary,Spain,tablet,new,email,no,2025-12-22
22244,25-34,female,UK,mobile,new,referral,yes,2025-08-05
22245,25-34,female,Spain,mobile,returning,direct,yes,2025-11-22
22246,45-54,male,Spain,desktop,returning,direct,yes,2025-10-12
22247,45-54,non-binary,Germany,mobile,new,paid search,no,2025-06-09
22248,35-44,male,Germany,mobile,returning,referral,no,2026-02-08
22249,45-54,female,Spain,desktop,new,paid search,no,2025-08-11
22250,18-24,non-binary,France,mobile,returning,paid search,yes,2026-01-04
22251,65+,non-binary,US,desktop,new,organic search,no,2026-02-17
22252,55-64,male,Spain,desktop,returning,direct,yes,2025-11-10
22253,45-54,male,UK,mobile,returning,direct,no,2026-04-18
22254,45-54,male,US,mobile,returning,direct,no,2025-09-03
22255,18-24,male,France,desktop,returning,referral,yes,2025-09-02
22256,35-44,non-binary,Spain,desktop,new,organic search,no,2026-04-06
22257,65+,female,Italy,desktop,returning,referral,yes,2025-07-06
22258,45-54,female,France,desktop,new,email,yes,2025-08-02
22259,25-34,female,Italy,mobile,returning,paid search,yes,2025-09-04
22260,25-34,male,US,tablet,returning,paid search,yes,2026-03-04
22261,25-34,female,UK,desktop,new,referral,no,2026-03-29
22262,55-64,male,US,mobile,returning,referral,yes,2025-10-31
22263,55-64,male,Italy,desktop,new,paid search,yes,2026-02-18
22264,65+,female,Italy,tablet,returning,organic search,yes,2025-11-24
22265,45-54,female,US,mobile,new,organic search,yes,2025-10-19
22266,45-54,female,Italy,mobile,returning,paid search,no,2026-01-07
22267,45-54,non-binary,Spain,tablet,returning,email,yes,2025-06-01
22268,55-64,male,US,tablet,new,referral,no,2026-01-09
22269,65+,non-binary,Spain,mobile,returning,direct,yes,2026-03-23
22270,45-54,female,Spain,tablet,returning,email,yes,2025-09-04
22271,18-24,non-binary,Italy,mobile,new,organic search,yes,2026-02-15
22272,35-44,non-binary,Italy,tablet,returning,direct,yes,2025-11-12
22273,25-34,female,France,desktop,returning,direct,yes,2025-08-05
22274,25-34,female,Italy,desktop,returning,email,yes,2025-05-19
22275,18-24,male,UK,mobile,returning,email,no,2026-02-22
22276,45-54,male,Spain,mobile,returning,referral,yes,2025-09-13
22277,65+,non-binary,Germany,mobile,returning,email,yes,2025-10-07
22278,65+,female,Italy,desktop,returning,paid search,yes,2025-12-30
22279,55-64,male,Italy,desktop,returning,organic search,yes,2025-05-04
22280,45-54,male,France,mobile,returning,referral,no,2025-11-22
22281,65+,non-binary,Spain,tablet,returning,referral,yes,2025-06-13
22282,45-54,non-binary,Spain,mobile,new,paid search,no,2025-05-31
22283,25-34,non-binary,France,mobile,new,direct,yes,2025-07-22
22284,25-34,female,US,mobile,returning,email,no,2025-10-19
22285,55-64,male,Spain,tablet,new,direct,no,2026-03-13
22286,25-34,male,UK,desktop,returning,organic search,yes,2025-06-07
22287,45-54,male,Spain,tablet,new,organic search,no,2025-06-10
22288,18-24,non-binary,France,desktop,returning,referral,yes,2025-11-24
22289,55-64,female,Germany,desktop,new,email,yes,2026-01-26
22290,18-24,non-binary,France,tablet,returning,direct,yes,2025-08-17
22291,45-54,non-binary,France,desktop,new,email,yes,2025-06-13
22292,55-64,female,UK,tablet,new,referral,no,2026-03-30
22293,18-24,female,US,desktop,returning,referral,yes,2025-09-07
22294,55-64,non-binary,UK,mobile,returning,direct,yes,2025-08-22
22295,45-54,female,UK,desktop,new,email,no,2025-10-17
22296,65+,non-binary,Spain,tablet,new,paid search,no,2025-10-11
22297,55-64,male,Germany,desktop,new,organic search,no,2025-11-25
22298,65+,female,France,mobile,new,organic search,yes,2026-04-24
22299,45-54,male,UK,tablet,returning,organic search,no,2025-05-27
22300,55-64,female,UK,mobile,returning,referral,no,2026-03-27
22301,55-64,non-binary,Italy,mobile,new,paid search,yes,2025-11-07
22302,65+,non-binary,US,mobile,returning,referral,yes,2025-07-04
22303,25-34,non-binary,US,tablet,returning,direct,yes,2025-09-26
22304,65+,non-binary,Italy,desktop,new,email,no,2026-03-09
22305,65+,non-binary,Germany,mobile,new,email,yes,2026-04-03
22306,65+,non-binary,France,tablet,new,email,no,2025-11-09
22307,45-54,female,UK,desktop,returning,email,no,2025-07-09
22308,35-44,female,Spain,desktop,new,referral,no,2025-06-19
22309,65+,male,Italy,tablet,new,email,no,2026-03-17
22310,55-64,female,US,tablet,new,direct,no,2026-01-14
22311,18-24,female,UK,desktop,new,paid search,no,2025-07-20
22312,25-34,male,Spain,desktop,new,referral,no,2026-02-20
22313,65+,male,UK,mobile,new,direct,yes,2025-05-01
22314,65+,non-binary,Germany,desktop,new,direct,no,2025-07-11
22315,25-34,male,Italy,mobile,returning,organic search,yes,2026-02-03
22316,65+,male,Germany,mobile,new,paid search,no,2026-02-08
22317,55-64,female,Spain,desktop,new,organic search,no,2025-09-09
22318,35-44,non-binary,US,tablet,new,email,yes,2025-11-15
22319,65+,male,Italy,desktop,returning,direct,yes,2025-12-14
22320,25-34,non-binary,Germany,mobile,returning,organic search,yes,2026-02-21
22321,65+,non-binary,US,desktop,new,direct,yes,2025-06-22
22322,45-54,male,Spain,desktop,returning,email,yes,2025-11-29
22323,55-64,male,Italy,tablet,returning,email,no,2026-03-24
22324,55-64,male,Spain,mobile,new,paid search,no,2025-11-17
22325,35-44,male,UK,mobile,new,email,yes,2025-11-14
22326,45-54,non-binary,Spain,mobile,returning,paid search,yes,2025-05-13
22327,45-54,female,UK,mobile,new,email,no,2026-03-01
22328,35-44,non-binary,US,tablet,new,email,yes,2025-11-18
22329,18-24,non-binary,Italy,tablet,new,paid search,no,2025-09-12
22330,65+,non-binary,UK,mobile,new,organic search,yes,2025-11-20
22331,45-54,male,Italy,desktop,returning,referral,no,2025-07-23
22332,18-24,male,US,mobile,new,organic search,no,2026-01-19
22333,18-24,female,Germany,desktop,returning,email,no,2025-11-17
22334,55-64,female,US,mobile,new,direct,no,2025-06-28
22335,65+,female,France,tablet,returning,referral,no,2025-09-17
22336,55-64,non-binary,UK,tablet,returning,email,yes,2025-06-25
22337,25-34,female,Germany,mobile,new,paid search,yes,2025-06-02
22338,55-64,non-binary,US,desktop,returning,direct,no,2026-01-14
22339,45-54,male,Spain,desktop,returning,referral,no,2025-06-28
22340,45-54,non-binary,UK,desktop,returning,referral,yes,2025-12-27
22341,65+,male,US,tablet,new,referral,no,2025-12-27
22342,18-24,male,Germany,desktop,returning,direct,yes,2026-03-24
22343,45-54,female,Italy,desktop,new,direct,yes,2025-12-21
22344,55-64,male,Spain,desktop,new,paid search,yes,2025-07-21
22345,55-64,female,Italy,tablet,new,direct,yes,2026-03-18
22346,65+,female,UK,mobile,returning,direct,yes,2026-04-21
22347,55-64,female,Germany,tablet,returning,organic search,no,2026-02-10
22348,35-44,non-binary,Spain,tablet,new,paid search,no,2026-01-28
22349,65+,female,Italy,mobile,new,paid search,no,2025-06-23
22350,65+,female,France,mobile,new,referral,yes,2025-11-21
22351,45-54,male,Spain,desktop,returning,email,yes,2025-12-17
22352,65+,non-binary,Italy,desktop,new,referral,no,2025-10-06
22353,25-34,female,UK,mobile,returning,paid search,yes,2026-03-24
22354,45-54,female,France,desktop,new,paid search,yes,2025-07-12
22355,45-54,female,US,mobile,new,email,yes,2025-08-11
22356,35-44,male,France,desktop,returning,email,no,2025-05-13
22357,45-54,male,France,tablet,new,email,yes,2025-09-27
22358,18-24,male,France,desktop,new,email,yes,2025-08-18
22359,55-64,female,Spain,mobile,returning,referral,yes,2025-09-23
22360,55-64,female,France,mobile,returning,direct,yes,2026-04-09
22361,65+,female,France,tablet,returning,referral,yes,2025-11-13
22362,35-44,female,US,desktop,new,email,no,2025-10-05
22363,55-64,female,France,mobile,new,referral,no,2026-04-07
22364,18-24,male,Italy,desktop,returning,referral,yes,2025-10-27
22365,35-44,female,Spain,mobile,returning,referral,yes,2025-10-23
22366,25-34,non-binary,Germany,desktop,returning,email,yes,2025-08-28
22367,55-64,female,Germany,tablet,new,email,no,2025-06-16
22368,45-54,male,Spain,desktop,returning,email,yes,2026-01-30
22369,18-24,female,Spain,desktop,new,organic search,no,2026-04-24
22370,18-24,non-binary,France,mobile,new,direct,yes,2025-08-19
22371,55-64,female,Spain,desktop,new,paid search,yes,2025-04-25
22372,65+,non-binary,France,mobile,returning,organic search,yes,2025-05-24
22373,25-34,non-binary,UK,mobile,returning,organic search,yes,2025-07-31
22374,45-54,male,US,desktop,returning,organic search,no,2026-01-25
22375,25-34,non-binary,US,mobile,returning,organic search,no,2025-11-26
22376,25-34,female,US,tablet,new,referral,no,2026-01-09
22377,55-64,non-binary,UK,desktop,returning,organic search,yes,2025-08-24
22378,45-54,female,US,tablet,returning,direct,no,2025-07-15
22379,55-64,female,France,desktop,returning,email,yes,2026-04-18
22380,55-64,female,Italy,mobile,returning,paid search,yes,2026-02-03
22381,65+,female,Germany,tablet,returning,direct,yes,2025-12-19
22382,18-24,male,US,tablet,returning,organic search,no,2025-12-11
22383,65+,female,US,mobile,returning,email,yes,2025-05-20
22384,65+,male,France,desktop,new,organic search,yes,2025-05-17
22385,55-64,non-binary,Italy,desktop,returning,paid search,no,2026-02-12
22386,65+,female,France,desktop,returning,organic search,yes,2025-10-01
22387,65+,non-binary,US,desktop,returning,referral,yes,2025-06-18
22388,35-44,male,Spain,tablet,returning,referral,no,2025-06-19
22389,45-54,female,UK,mobile,new,organic search,yes,2025-10-28
22390,18-24,female,Germany,mobile,new,email,no,2026-03-10
22391,45-54,male,Germany,tablet,new,paid search,yes,2025-06-26
22392,18-24,non-binary,UK,mobile,new,organic search,yes,2026-02-15
22393,35-44,male,US,mobile,new,paid search,yes,2026-03-04
22394,55-64,non-binary,US,mobile,new,organic search,yes,2025-07-28
22395,18-24,non-binary,US,tablet,new,paid search,yes,2025-09-23
22396,18-24,non-binary,US,tablet,returning,organic search,yes,2026-02-24
22397,18-24,female,US,mobile,new,referral,yes,2025-06-25
22398,35-44,male,Italy,tablet,returning,organic search,yes,2025-12-31
22399,45-54,female,Germany,tablet,returning,referral,no,2025-10-04
22400,35-44,male,US,tablet,returning,email,yes,2025-09-23
22401,18-24,non-binary,France,desktop,new,organic search,no,2025-12-10
22402,65+,female,Spain,tablet,returning,paid search,no,2025-07-09
22403,18-24,female,US,desktop,returning,email,yes,2025-07-30
22404,65+,female,Italy,mobile,new,referral,yes,2026-03-15
22405,55-64,non-binary,France,mobile,returning,email,yes,2025-09-08
22406,35-44,male,Germany,mobile,new,organic search,yes,2025-05-22
22407,65+,non-binary,France,tablet,returning,direct,no,2025-07-21
22408,35-44,female,UK,desktop,new,organic search,no,2025-08-10
22409,25-34,female,UK,tablet,returning,referral,no,2025-06-18
22410,45-54,non-binary,France,mobile,new,email,yes,2026-04-06
22411,25-34,female,US,desktop,new,direct,yes,2025-09-27
22412,65+,female,US,tablet,new,paid search,no,2025-06-11
22413,25-34,male,Italy,tablet,returning,email,yes,2026-01-31
22414,45-54,male,US,mobile,new,email,yes,2026-02-06
22415,65+,male,Italy,tablet,returning,organic search,no,2025-12-08
22416,55-64,male,France,tablet,new,paid search,yes,2026-01-11
22417,55-64,male,UK,mobile,new,direct,yes,2025-06-22
22418,45-54,male,UK,desktop,returning,email,yes,2025-07-13
22419,45-54,female,Germany,tablet,new,organic search,yes,2025-10-14
22420,65+,female,Italy,mobile,returning,organic search,no,2025-06-19
22421,35-44,male,UK,tablet,returning,direct,no,2026-01-11
22422,65+,non-binary,UK,desktop,new,paid search,no,2025-08-09
22423,35-44,male,Spain,desktop,returning,paid search,yes,2026-02-14
22424,35-44,female,UK,mobile,new,organic search,no,2025-08-30
22425,35-44,non-binary,France,mobile,returning,paid search,no,2025-04-29
22426,65+,non-binary,Italy,tablet,returning,paid search,yes,2025-12-28
22427,18-24,non-binary,US,mobile,returning,organic search,no,2025-06-09
22428,18-24,female,France,mobile,returning,email,no,2025-11-13
22429,55-64,non-binary,Italy,mobile,returning,email,yes,2025-08-23
22430,18-24,female,US,tablet,returning,paid search,yes,2025-11-14
22431,18-24,female,US,mobile,returning,organic search,no,2025-06-03
22432,35-44,male,Germany,desktop,new,email,yes,2026-02-18
22433,35-44,female,Italy,mobile,returning,email,no,2025-12-25
22434,45-54,non-binary,UK,tablet,new,organic search,yes,2025-12-13
22435,35-44,female,Germany,tablet,new,direct,yes,2025-10-24
22436,65+,female,US,desktop,new,paid search,yes,2025-07-24
22437,45-54,male,Spain,desktop,returning,paid search,yes,2026-01-06
22438,45-54,male,Spain,tablet,returning,email,yes,2025-10-12
22439,18-24,female,Italy,tablet,returning,organic search,no,2025-08-19
22440,35-44,female,Germany,tablet,new,referral,no,2026-03-10
22441,18-24,female,Germany,tablet,returning,referral,yes,2025-06-12
22442,35-44,male,UK,desktop,returning,organic search,yes,2025-11-21
22443,18-24,male,Germany,tablet,returning,organic search,no,2026-02-07
22444,18-24,non-binary,Germany,desktop,new,direct,yes,2025-12-17
22445,18-24,non-binary,France,tablet,new,referral,no,2025-10-18
22446,65+,non-binary,Germany,desktop,new,organic search,no,2025-06-23
22447,55-64,non-binary,Italy,tablet,new,organic search,no,2025-05-22
22448,18-24,male,Germany,mobile,returning,paid search,no,2026-04-01
22449,25-34,male,Italy,tablet,returning,referral,no,2026-02-11
22450,25-34,female,Italy,desktop,new,organic search,yes,2026-04-13
22451,25-34,non-binary,France,tablet,new,referral,no,2026-01-29
22452,65+,female,US,tablet,new,organic search,no,2025-09-04
22453,45-54,female,Italy,mobile,returning,referral,yes,2026-03-30
22454,18-24,male,US,tablet,new,direct,yes,2025-08-08
22455,25-34,female,France,mobile,returning,direct,no,2025-05-10
22456,65+,female,UK,tablet,returning,direct,yes,2025-09-20
22457,45-54,male,Germany,mobile,returning,email,no,2026-03-16
22458,25-34,male,Italy,mobile,new,organic search,yes,2026-04-06
22459,35-44,male,UK,mobile,returning,paid search,yes,2025-08-02
22460,55-64,male,Spain,tablet,returning,email,yes,2025-06-07
22461,18-24,non-binary,UK,mobile,new,referral,yes,2025-12-24
22462,55-64,non-binary,Germany,tablet,new,organic search,no,2025-10-23
22463,55-64,non-binary,US,desktop,new,organic search,yes,2025-10-07
22464,35-44,female,Germany,tablet,new,email,no,2025-12-08
22465,35-44,non-binary,Italy,tablet,returning,organic search,no,2025-06-29
22466,35-44,male,Germany,desktop,new,organic search,yes,2026-03-31
22467,45-54,non-binary,Germany,mobile,new,referral,yes,2026-01-25
22468,25-34,male,UK,tablet,new,paid search,yes,2026-01-18
22469,18-24,non-binary,US,tablet,new,referral,yes,2026-03-27
22470,35-44,non-binary,US,tablet,returning,email,yes,2026-02-27
22471,65+,male,Italy,mobile,new,organic search,yes,2025-10-31
22472,18-24,male,UK,mobile,returning,organic search,yes,2026-02-13
22473,18-24,female,UK,desktop,returning,paid search,yes,2025-08-16
22474,18-24,female,UK,tablet,returning,paid search,yes,2025-07-21
22475,35-44,female,Spain,desktop,new,direct,yes,2025-11-14
22476,35-44,non-binary,Spain,mobile,new,paid search,yes,2025-06-04
22477,25-34,non-binary,Germany,mobile,new,referral,no,2025-05-29
22478,35-44,male,Italy,desktop,new,organic search,yes,2026-02-03
22479,35-44,male,Spain,mobile,new,referral,no,2025-12-15
22480,18-24,female,UK,tablet,returning,referral,no,2025-12-13
22481,25-34,male,UK,mobile,new,referral,yes,2026-03-26
22482,55-64,non-binary,UK,mobile,new,referral,no,2025-09-12
22483,35-44,male,US,desktop,returning,referral,yes,2025-07-27
22484,65+,male,Italy,mobile,new,referral,no,2026-03-28
22485,35-44,male,US,mobile,new,organic search,yes,2026-03-21
22486,55-64,male,Spain,desktop,new,referral,yes,2026-01-08
